img_file,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y,celeb_orig,celeb
007395.png,69,111,108,111,81,137,73,153,104,152,1634,903
007396.png,68,111,109,112,84,135,67,151,111,152,1936,1052
007397.png,67,111,109,113,79,141,69,150,109,152,5754,3102
007398.png,67,112,110,112,90,141,66,150,111,150,3984,2133
007399.png,69,110,107,112,85,137,71,151,108,153,9970,5312
007400.png,69,112,108,111,89,137,70,152,106,152,5400,2895
007401.png,75,111,103,107,77,133,75,156,98,157,8672,4679
007402.png,70,111,107,111,84,133,71,153,106,153,4950,2641
007403.png,73,113,107,107,101,141,69,156,102,153,9231,4983
007404.png,69,111,108,111,82,134,74,152,103,152,9177,4951
007405.png,70,109,106,112,97,135,74,153,106,154,5065,2707
007406.png,71,111,106,110,83,129,74,155,102,153,7328,3939
007407.png,68,112,109,111,97,141,66,152,110,150,421,250
007408.png,68,111,108,112,93,128,70,150,108,152,5073,2711
007409.png,69,112,108,111,91,134,69,151,107,152,10023,5342
007410.png,69,111,108,112,85,137,70,151,107,152,4811,2560
007411.png,71,111,106,110,95,131,74,154,102,154,5753,3101
007412.png,70,109,105,112,75,141,68,151,112,156,1434,789
007413.png,67,112,109,112,90,139,72,151,106,150,7367,3965
007414.png,69,114,110,110,91,136,70,153,103,149,9190,4960
007415.png,69,111,108,111,96,136,69,153,107,152,5994,3229
007416.png,68,113,110,111,95,134,63,151,112,150,6593,3554
007417.png,69,112,108,111,85,129,72,151,104,153,279,170
007418.png,68,113,110,111,91,139,65,150,111,151,8482,4580
007419.png,69,112,109,111,79,141,69,153,107,150,527,310
007420.png,69,112,109,111,91,133,71,151,106,152,6530,3514
007421.png,71,110,106,111,88,139,73,154,104,153,5664,3048
007422.png,69,109,106,112,92,130,75,152,104,153,3744,2005
007423.png,69,111,108,111,89,134,75,152,102,152,8956,4841
007424.png,72,109,104,110,74,139,75,153,102,157,2638,1410
007425.png,67,112,109,113,88,145,68,150,110,150,3186,1716
007426.png,71,110,106,110,81,134,75,154,102,154,9115,4925
007427.png,68,111,108,112,83,139,69,151,109,152,3887,2084
007428.png,70,111,107,111,90,141,74,153,102,153,8960,4843
007429.png,72,109,104,110,102,134,72,156,106,154,3823,2048
007430.png,70,111,107,111,89,136,71,152,105,153,2734,1464
007431.png,70,110,106,111,96,135,75,153,103,153,3276,1755
007432.png,71,110,106,111,86,138,72,153,106,155,6788,3658
007433.png,70,111,107,111,93,135,73,152,103,153,5922,3190
007434.png,69,112,108,111,83,141,66,150,111,153,2240,1215
007435.png,68,112,109,112,87,139,67,151,110,152,2889,1544
007436.png,68,112,109,112,91,136,70,151,107,151,1760,966
007437.png,68,112,109,111,81,134,68,152,108,150,9615,5139
007438.png,69,106,104,115,100,130,83,152,103,155,2409,1302
007439.png,69,111,107,112,90,133,73,153,105,151,2092,1138
007440.png,68,112,109,112,87,134,67,151,110,150,925,522
007441.png,68,112,110,112,88,137,69,151,108,150,1312,722
007442.png,69,111,108,111,89,136,74,152,103,152,3575,1926
007443.png,68,112,109,111,86,135,69,150,108,152,4969,2652
007444.png,68,112,109,111,89,140,68,151,108,151,7203,3870
007445.png,69,111,108,111,87,136,68,151,109,153,7818,4207
007446.png,69,112,109,111,92,140,73,153,103,150,7274,3908
007447.png,67,112,109,113,86,140,67,149,110,151,5581,2997
007448.png,68,111,108,112,82,136,70,151,108,152,4932,2630
007449.png,68,112,109,112,89,137,66,151,111,151,647,370
007450.png,72,111,106,110,93,138,77,155,99,153,8126,4376
007451.png,71,111,107,111,94,136,73,153,104,154,1181,655
007452.png,68,111,109,112,87,142,68,150,109,151,4829,2565
007453.png,71,110,106,111,88,133,75,154,103,153,5176,2767
007454.png,69,112,108,111,85,139,68,151,108,153,6624,3570
007455.png,68,111,108,112,88,139,72,153,106,150,5626,3023
007456.png,70,111,107,111,88,137,75,153,102,153,3024,1625
007457.png,67,111,109,113,86,139,70,149,108,151,4472,2394
007458.png,69,112,108,111,88,134,70,151,106,153,4776,2541
007459.png,69,112,108,111,90,137,72,151,104,152,4136,2205
007460.png,69,111,108,112,85,137,71,151,106,152,4436,2377
007461.png,67,113,110,112,93,136,69,151,108,149,9617,5140
007462.png,68,112,109,112,84,134,73,151,104,151,1711,939
007463.png,69,111,108,112,85,135,73,152,105,152,5670,3052
007464.png,69,111,108,112,93,135,75,151,103,152,597,348
007465.png,69,111,107,112,93,131,74,152,104,152,8844,4773
007466.png,69,110,106,112,81,135,73,152,106,153,374,223
007467.png,70,111,107,111,89,139,70,152,106,153,5450,2917
007468.png,70,111,107,111,92,136,73,153,105,152,2725,1459
007469.png,67,111,109,113,84,140,68,150,110,151,6631,3574
007470.png,68,112,109,112,84,138,65,151,112,151,8776,4737
007471.png,71,111,106,110,93,134,75,154,101,154,4582,2448
007472.png,71,112,108,109,79,132,73,152,102,153,1410,774
007473.png,68,113,110,111,94,138,65,151,110,151,9606,5133
007474.png,73,111,105,108,102,133,74,157,100,154,1412,775
007475.png,70,111,107,111,94,132,76,154,101,151,4514,2413
007476.png,69,112,108,111,88,138,67,150,110,153,8133,4379
007477.png,68,111,108,112,85,139,71,151,108,152,1830,1003
007478.png,72,111,106,109,73,130,69,155,106,153,4447,2382
007479.png,69,111,108,112,88,136,74,152,104,151,3928,2104
007480.png,71,111,106,110,88,140,73,153,103,153,8386,4521
007481.png,72,111,106,109,100,134,72,155,102,154,3739,2003
007482.png,71,109,105,111,80,131,74,153,105,155,8345,4497
007483.png,70,111,107,111,87,136,74,153,103,152,5609,3014
007484.png,71,111,107,110,93,133,73,153,103,153,932,526
007485.png,68,112,109,112,91,137,67,151,110,151,868,485
007486.png,69,112,108,111,86,130,72,152,104,152,7693,4137
007487.png,68,110,108,113,77,135,70,150,109,152,6905,3713
007488.png,70,111,107,111,95,129,71,152,105,153,682,394
007489.png,73,109,104,110,78,137,77,154,101,156,1747,960
007490.png,68,111,108,112,84,142,70,151,108,152,10160,5415
007491.png,69,111,108,112,93,136,69,152,109,152,4721,2507
007492.png,67,110,108,113,78,139,66,150,114,152,4875,2596
007493.png,67,112,109,112,82,137,68,150,110,151,69,45
007494.png,71,111,107,110,88,139,73,154,103,153,92,62
007495.png,69,111,107,112,91,134,72,153,105,151,5320,2848
007496.png,68,111,108,112,95,135,70,152,107,151,8740,4714
007497.png,70,111,107,110,88,136,70,153,105,153,8593,4637
007498.png,70,111,107,111,90,136,73,153,104,153,1064,595
007499.png,70,111,107,111,83,132,76,153,101,153,7191,3864
007500.png,69,111,108,112,82,137,69,152,108,152,1871,1027
007501.png,70,111,107,111,88,130,73,153,104,153,7796,4196
007502.png,69,111,107,111,89,133,71,151,106,153,7757,4174
007503.png,69,112,108,111,89,134,71,151,105,152,821,457
007504.png,69,111,108,112,86,137,74,152,104,152,3681,1974
007505.png,69,111,108,112,79,137,71,151,107,153,8797,4746
007506.png,68,109,107,114,98,125,75,150,106,153,3452,1857
007507.png,71,111,107,110,87,138,75,153,101,153,6571,3543
007508.png,67,112,110,112,91,139,65,151,112,150,1511,834
007509.png,68,112,109,112,87,138,69,150,108,152,4119,2193
007510.png,72,112,106,109,76,131,73,155,102,152,5924,3191
007511.png,69,111,108,111,84,137,69,151,108,153,4725,2511
007512.png,69,111,108,111,89,135,71,152,106,152,9459,5070
007513.png,69,111,108,111,84,136,73,152,104,151,3164,1701
007514.png,72,110,105,110,100,132,77,156,99,153,6695,3610
007515.png,67,109,108,114,80,135,77,148,105,154,10159,5414
007516.png,69,112,108,111,100,141,67,153,108,151,1161,644
007517.png,69,111,108,111,77,140,67,151,110,153,4540,2425
007518.png,66,112,110,113,95,139,66,149,112,149,5124,2739
007519.png,68,111,109,112,93,138,72,152,106,150,6579,3549
007520.png,69,111,108,111,89,132,68,152,109,152,1834,1006
007521.png,77,107,100,108,68,135,81,156,97,162,8564,4620
007522.png,69,112,108,111,93,138,71,152,106,151,1726,947
007523.png,67,112,110,112,86,130,70,150,107,150,5236,2805
007524.png,72,112,107,108,100,140,71,156,102,151,8545,4613
007525.png,72,111,106,110,84,133,74,154,102,154,6558,3532
007526.png,67,112,110,112,84,135,69,151,108,150,7344,3950
007527.png,67,110,108,114,76,140,71,147,110,154,1479,813
007528.png,69,111,108,112,89,137,73,152,104,152,8989,4862
007529.png,67,112,110,112,88,139,66,151,111,150,3846,2057
007530.png,67,113,111,112,90,147,68,148,108,151,5437,2913
007531.png,71,112,107,109,96,135,68,154,107,153,9502,5083
007532.png,70,112,107,110,88,129,73,153,102,153,4836,2570
007533.png,70,110,106,111,90,131,73,155,105,152,4053,2167
007534.png,70,111,107,111,86,134,75,152,102,153,3304,1771
007535.png,70,111,107,111,88,134,70,153,107,152,2756,1472
007536.png,68,112,109,112,88,140,66,150,111,152,2522,1362
007537.png,69,111,108,111,89,139,71,152,105,152,2768,1480
007538.png,66,112,110,113,81,136,67,148,111,151,7651,4118
007539.png,71,110,106,110,83,135,76,154,101,154,1002,566
007540.png,68,110,108,113,82,139,71,150,108,153,9150,4938
007541.png,69,111,107,112,95,130,74,151,104,153,6231,3358
007542.png,70,111,108,111,86,135,73,152,103,153,7541,4059
007543.png,72,110,105,110,99,127,75,155,102,154,933,527
007544.png,68,111,108,112,79,135,69,152,109,151,6232,3359
007545.png,71,112,107,110,96,136,67,154,108,152,3375,1811
007546.png,70,112,108,110,81,134,75,152,101,153,2646,1414
007547.png,70,111,108,111,85,135,72,151,105,153,7320,3937
007548.png,69,112,109,111,79,134,71,152,105,151,7821,4210
007549.png,71,110,106,111,81,135,75,153,102,153,10111,5390
007550.png,73,110,104,109,74,134,76,155,99,156,2415,1306
007551.png,70,109,106,112,86,138,76,152,103,154,8341,4494
007552.png,69,111,108,111,83,130,74,150,102,154,4447,2382
007553.png,69,111,108,111,89,140,69,151,108,152,5331,2853
007554.png,70,111,107,111,86,138,75,153,102,153,5178,2769
007555.png,69,111,107,112,88,138,72,153,106,152,4577,2444
007556.png,69,112,108,111,87,130,69,152,108,151,9561,5112
007557.png,70,110,106,112,97,131,76,151,103,155,1694,930
007558.png,69,110,107,112,92,127,73,152,106,153,7263,3901
007559.png,68,112,109,112,88,138,67,151,109,151,2454,1329
007560.png,70,111,107,111,82,136,74,152,102,154,1776,973
007561.png,67,111,109,113,88,127,70,150,109,152,6588,3553
007562.png,69,110,107,112,95,124,73,151,107,153,7850,4222
007563.png,70,112,108,110,82,128,71,152,104,151,1880,1032
007564.png,71,110,106,111,84,132,73,153,104,155,6027,3249
007565.png,69,111,108,111,91,133,71,151,106,153,7271,3906
007566.png,69,111,108,111,96,136,72,152,104,152,7075,3799
007567.png,68,112,109,112,87,135,69,151,108,151,3641,1956
007568.png,67,112,110,113,80,136,68,148,109,151,523,306
007569.png,69,111,108,112,94,138,70,152,108,151,7931,4270
007570.png,69,111,108,111,84,134,69,152,107,152,2976,1596
007571.png,74,110,104,109,95,134,78,157,97,155,5432,2912
007572.png,70,110,106,111,93,134,74,153,103,153,9054,4900
007573.png,71,111,107,110,88,136,74,154,102,152,6476,3488
007574.png,70,112,107,110,93,135,72,154,103,151,1753,963
007575.png,70,114,109,109,105,140,65,154,108,150,5165,2763
007576.png,69,112,109,111,87,129,73,151,102,152,375,224
007577.png,70,113,108,109,101,142,66,154,107,150,6440,3467
007578.png,70,111,107,111,82,132,72,152,105,153,8644,4664
007579.png,69,110,107,112,97,134,74,152,104,152,433,256
007580.png,70,111,108,111,92,140,71,151,105,153,8127,4377
007581.png,73,110,104,109,79,131,77,155,100,156,9578,5119
007582.png,67,112,110,112,92,140,65,150,112,149,7053,3788
007583.png,68,113,110,111,90,142,68,149,107,151,8559,4619
007584.png,69,112,108,111,90,141,71,151,105,152,1914,1046
007585.png,68,112,109,111,90,136,66,150,110,151,4750,2525
007586.png,71,111,106,111,81,132,74,153,103,154,1103,615
007587.png,68,112,109,111,85,134,69,152,107,150,2503,1349
007588.png,68,112,109,112,89,135,68,151,109,151,9422,5053
007589.png,69,111,108,112,84,134,73,152,104,152,6363,3425
007590.png,70,111,107,111,90,135,73,153,104,153,343,204
007591.png,70,111,106,111,87,137,74,154,103,153,3769,2021
007592.png,69,111,108,111,86,135,69,152,107,153,9785,5219
007593.png,70,113,108,110,89,139,74,152,101,152,5681,3058
007594.png,71,111,106,110,84,132,74,153,103,154,1319,725
007595.png,71,110,106,111,87,134,75,154,103,154,3620,1946
007596.png,68,112,109,112,88,138,67,151,110,151,7526,4049
007597.png,68,110,108,113,83,142,71,151,108,152,1420,780
007598.png,71,111,107,110,87,133,73,154,103,153,1800,984
007599.png,69,111,108,112,89,131,67,152,110,152,3229,1735
007600.png,72,110,105,110,87,137,77,154,100,154,7676,4129
007601.png,69,110,107,112,92,131,73,152,105,153,1659,915
007602.png,69,112,108,111,89,135,71,151,105,152,4154,2216
007603.png,69,111,108,111,91,135,72,152,105,152,7211,3875
007604.png,73,112,106,108,75,130,75,155,98,154,4463,2390
007605.png,70,111,107,111,87,129,69,152,108,152,4784,2546
007606.png,72,110,105,110,98,129,76,155,101,154,3103,1666
007607.png,69,111,108,112,90,137,71,152,106,151,215,130
007608.png,69,111,108,111,95,134,74,152,104,152,8761,4729
007609.png,70,110,107,111,89,132,74,154,104,152,8221,4426
007610.png,68,111,108,112,86,134,71,151,106,152,306,182
007611.png,71,111,107,110,98,136,69,156,107,150,9881,5260
007612.png,73,108,103,110,104,130,79,156,99,157,5841,3152
007613.png,68,112,109,111,83,131,69,151,107,150,7001,3760
007614.png,69,112,109,111,92,138,66,151,109,151,10115,5393
007615.png,67,109,107,114,94,124,78,151,104,152,8989,4862
007616.png,71,110,106,110,78,134,73,154,103,154,8899,4808
007617.png,72,110,105,110,95,132,75,155,102,154,9412,5048
007618.png,68,112,109,111,90,140,70,152,106,150,1442,795
007619.png,68,112,109,111,87,135,72,151,104,151,4436,2377
007620.png,69,110,107,112,82,135,69,152,109,153,8658,4671
007621.png,70,111,107,111,76,138,67,151,109,155,2196,1187
007622.png,70,111,108,111,88,136,69,153,107,152,6733,3631
007623.png,68,111,108,112,90,134,71,151,106,152,10148,5409
007624.png,69,112,108,111,87,134,72,152,103,152,4868,2590
007625.png,68,112,109,112,89,136,72,151,105,152,5865,3163
007626.png,69,111,107,111,90,136,73,151,105,153,1248,686
007627.png,68,111,109,112,87,139,69,150,109,152,6282,3382
007628.png,70,111,107,111,91,134,73,152,104,153,6137,3309
007629.png,68,111,109,112,88,137,73,151,105,151,1994,1091
007630.png,69,111,108,112,86,133,68,151,109,153,7991,4303
007631.png,71,110,105,111,80,137,74,153,104,155,7255,3896
007632.png,68,109,107,114,78,140,70,149,112,154,5680,3057
007633.png,67,112,110,113,89,128,70,150,107,150,6627,3572
007634.png,71,108,104,112,77,135,77,152,103,157,9485,5080
007635.png,68,112,109,112,87,134,68,152,108,150,5758,3105
007636.png,68,111,109,112,85,135,65,152,113,150,7737,4160
007637.png,71,112,107,109,103,138,72,154,102,152,8511,4598
007638.png,71,110,106,111,84,134,74,151,104,156,4136,2205
007639.png,70,112,108,110,89,135,69,153,107,152,1432,788
007640.png,68,111,109,112,91,138,72,151,106,151,2141,1160
007641.png,68,112,109,112,95,137,68,151,109,151,7244,3890
007642.png,70,111,107,111,93,132,72,151,105,154,8026,4321
007643.png,67,112,110,112,85,130,74,150,103,150,4567,2439
007644.png,70,111,107,111,88,140,73,151,103,153,245,148
007645.png,67,111,109,114,84,135,78,148,102,153,10072,5368
007646.png,70,111,107,111,91,133,76,153,101,153,4667,2487
007647.png,71,111,106,110,87,131,77,154,100,153,2215,1198
007648.png,66,112,111,113,87,144,65,148,112,150,4874,2595
007649.png,68,112,109,111,88,137,67,151,109,152,1929,1050
007650.png,68,111,108,112,81,139,74,151,104,152,1994,1091
007651.png,72,111,106,110,94,135,74,154,102,153,8765,4732
007652.png,70,111,107,110,87,128,74,153,102,153,223,136
007653.png,69,112,108,111,93,139,72,153,104,151,5291,2832
007654.png,69,110,107,113,83,141,75,151,105,154,8232,4434
007655.png,68,112,109,111,85,135,73,151,103,152,6694,3609
007656.png,68,112,109,112,86,140,71,150,106,152,3177,1710
007657.png,69,111,108,111,85,141,73,152,104,151,3469,1868
007658.png,71,110,106,110,101,136,72,154,104,154,2768,1480
007659.png,69,111,108,111,89,132,74,152,103,152,5235,2804
007660.png,69,112,108,111,86,132,69,152,107,152,2734,1464
007661.png,70,110,106,112,92,133,74,152,104,154,5821,3138
007662.png,72,114,108,107,106,131,67,155,104,150,2804,1500
007663.png,69,110,107,112,85,143,73,153,106,152,1885,1034
007664.png,68,112,109,112,91,136,66,150,111,152,7059,3790
007665.png,70,111,107,111,84,136,74,152,103,154,179,112
007666.png,68,112,109,112,90,140,67,153,109,149,3528,1901
007667.png,70,110,107,111,87,137,71,152,107,153,3325,1784
007668.png,72,110,105,110,91,136,75,154,102,154,459,271
007669.png,68,111,109,112,87,142,67,151,111,151,3361,1805
007670.png,69,111,108,111,86,130,72,152,105,152,9464,5072
007671.png,69,112,108,111,88,133,73,152,103,152,5910,3183
007672.png,70,110,107,111,89,134,75,153,103,153,9234,4984
007673.png,68,109,107,114,79,139,68,149,112,154,4944,2636
007674.png,69,113,109,110,94,140,71,153,103,150,8888,4802
007675.png,66,112,110,113,87,136,69,151,109,149,5161,2761
007676.png,68,112,109,111,91,138,67,152,109,150,6234,3360
007677.png,70,112,108,110,92,140,70,154,106,151,4793,2550
007678.png,67,111,109,113,80,135,67,150,111,152,2487,1341
007679.png,69,113,109,111,90,144,61,152,114,150,3413,1832
007680.png,71,112,107,110,86,133,74,152,101,153,1817,994
007681.png,70,111,107,111,84,130,75,153,102,153,534,312
007682.png,72,110,105,110,94,129,72,153,105,155,9986,5318
007683.png,70,110,106,111,79,137,76,154,102,153,1654,913
007684.png,69,111,108,111,85,136,71,152,105,152,6864,3693
007685.png,71,111,106,110,77,131,74,153,103,154,7393,3978
007686.png,70,111,107,111,87,136,71,153,105,152,6705,3615
007687.png,69,111,108,112,78,139,73,151,105,152,2649,1415
007688.png,67,112,110,112,88,141,68,149,108,150,2858,1525
007689.png,68,113,110,111,96,141,69,153,106,149,9012,4874
007690.png,69,112,109,111,84,138,69,152,106,151,8466,4569
007691.png,69,110,107,112,82,135,74,152,104,153,4991,2669
007692.png,70,111,107,111,97,134,73,152,103,153,10118,5395
007693.png,67,112,110,113,98,127,70,148,108,151,8088,4360
007694.png,70,111,107,111,90,138,71,154,105,152,4751,2526
007695.png,68,112,109,112,88,142,69,152,108,150,7666,4124
007696.png,69,111,108,111,86,132,73,152,103,152,1180,654
007697.png,69,111,108,112,94,137,72,152,105,151,9382,5035
007698.png,70,112,108,110,97,131,70,151,105,154,1602,886
007699.png,69,111,108,111,84,138,72,151,105,153,8972,4851
007700.png,68,112,109,112,91,141,68,151,109,151,2105,1144
007701.png,70,110,106,111,78,138,70,151,108,155,4167,2223
007702.png,72,111,106,110,77,134,74,154,103,154,4371,2338
007703.png,70,111,107,111,92,135,70,152,106,153,7381,3972
007704.png,69,111,108,111,82,137,71,151,106,153,5932,3195
007705.png,67,113,110,112,92,142,67,151,109,149,931,525
007706.png,70,111,108,111,84,136,76,151,100,153,4156,2217
007707.png,69,112,108,111,86,130,73,152,103,152,7137,3832
007708.png,69,111,108,111,88,136,73,152,104,152,8888,4802
007709.png,68,110,108,113,83,141,68,151,111,152,7371,3968
007710.png,68,113,110,111,96,137,65,151,111,149,7201,3868
007711.png,71,111,107,110,88,133,73,153,103,153,3787,2029
007712.png,69,111,108,112,88,133,73,152,104,151,1946,1061
007713.png,68,111,108,112,83,143,69,150,109,153,1161,644
007714.png,69,112,108,111,84,131,70,151,106,152,7464,4016
007715.png,68,111,109,113,86,135,70,150,109,152,6418,3457
007716.png,70,112,108,110,83,131,72,152,103,152,501,294
007717.png,68,112,109,112,90,136,69,151,107,152,9847,5249
007718.png,69,112,108,111,91,143,64,152,111,151,5959,3211
007719.png,69,113,109,111,99,141,65,153,110,149,7611,4101
007720.png,71,110,106,111,90,133,74,154,103,153,5290,2831
007721.png,69,112,109,111,87,132,66,152,110,151,2510,1354
